date,cruise_id,station,event_n,temp,sal,o2_ctd,nh4,no2,no3,no3_no2,po4,si,avg_chl_a,avg_phaeo,lat_dec,lon_dec,station_type
2020-10-06,WS20279,12,2,2,2,0,2,2,2,2,2,2,0,0,24.7128,-80.8305,C
2020-10-06,WS20279,13,1,1,1,0,1,1,1,1,1,1,0,0,24.699,-81.0298,F
2020-10-06,WS20279,14,1,1,1,0,1,1,1,1,1,1,0,0,24.6767,-81.0255,F
2020-10-06,WS20279,15,1,1,1,0,1,1,1,1,1,1,0,0,24.6425,-81.0153,F
2020-10-06,WS20279,15.5,1,1,1,0,1,1,1,1,1,1,0,0,24.5985,-80.9945,F
2020-10-06,WS20279,16,1,1,1,0,1,1,1,1,1,1,0,0,24.6698,-81.2022,C
2020-10-06,WS20279,17,1,1,1,0,1,1,1,1,1,1,0,0,24.6333,-81.1933,F
2020-10-06,WS20279,18,2,2,2,0,2,2,2,2,2,2,0,0,24.5985,-81.1828,C
2020-10-06,WS20279,19,1,1,1,0,1,1,1,1,1,1,0,0,24.6095,-81.4205,F
2020-10-06,WS20279,20,1,1,1,0,1,1,1,1,1,1,0,0,24.5783,-81.4195,F
2020-10-06,WS20279,21.5,1,1,1,0,1,1,1,1,1,1,0,0,24.4837,-81.3928,F
2020-10-06,WS20279,21LK,2,2,2,0,2,2,2,2,2,2,0,0,24.5373,-81.4163,C
2020-10-06,WS20279,22,1,1,1,0,1,1,1,1,1,1,0,0,24.4503,-81.8315,F
2020-10-06,WS20279,22.5,1,1,1,0,1,1,1,1,1,1,0,0,24.3993,-81.8253,F
2020-10-06,WS20279,23,1,1,1,0,1,1,1,1,1,1,0,0,24.4847,-81.8277,F
2020-10-06,WS20279,24,1,1,1,0,1,1,1,1,1,1,0,0,24.5363,-81.8285,F
2020-10-06,WS20279,30,2,2,2,0,2,2,2,2,2,2,0,0,25.4167,-82.2068,C
2020-10-06,WS20279,7,1,1,1,0,1,1,1,1,1,1,0,0,24.821,-80.741,C
2020-10-06,WS20279,8,1,1,1,0,1,1,1,1,1,1,0,0,24.7935,-80.743,F
2020-10-06,WS20279,9,2,2,2,0,2,2,2,2,2,2,0,0,24.7622,-80.723,C
2020-10-06,WS20279,9.5,3,3,3,0,3,3,3,3,3,3,0,0,24.7168,-80.688,C
2020-10-06,WS20279,KW1,2,2,2,0,2,2,2,2,2,2,0,0,24.6553,-81.905,C
2020-10-06,WS20279,KW2,2,2,2,0,2,2,2,2,2,2,0,0,24.7278,-81.9175,C
2020-10-06,WS20279,KW3,1,1,1,0,1,1,1,1,1,1,0,0,24.8185,-81.9568,F
2020-10-06,WS20279,KW4,2,2,2,0,2,2,2,2,2,2,0,0,25.0125,-82.0437,C
2020-10-06,WS20279,WS,2,2,2,0,2,2,2,2,2,2,0,0,24.4753,-81.7192,C
2020-10-07,WS20279,30.5,1,1,1,0,1,1,1,1,1,1,0,0,25.575,-82.073,F
2020-10-07,WS20279,31,2,2,2,0,2,2,2,2,2,2,0,0,25.7568,-81.9355,C
2020-10-07,WS20279,32,1,1,1,0,1,1,1,1,1,1,0,0,25.8737,-81.8328,F
2020-10-07,WS20279,33,1,1,1,0,1,1,1,1,1,1,0,0,25.9097,-81.8003,F
2020-10-07,WS20279,34,1,1,1,0,1,1,1,1,1,1,0,0,25.9492,-81.7685,F
2020-10-08,WS20279,CAL1,1,1,1,0,1,1,1,1,1,1,0,0,26.4268,-81.9608,C
2020-10-08,WS20279,CAL2,2,2,2,0,2,2,2,2,2,2,0,0,26.3827,-82.0022,C
2020-10-08,WS20279,CAL3,2,2,2,0,2,2,2,2,2,2,0,0,26.3443,-82.0438,C
2020-10-08,WS20279,CAL4,2,2,2,0,2,2,2,2,2,2,0,0,26.2533,-82.1378,C
2020-10-08,WS20279,CAL5,2,2,2,0,2,2,2,2,2,2,0,0,26.1848,-82.2165,C
2020-10-09,WS20279,BG2,2,2,2,0,2,2,2,2,2,2,0,0,26.6905,-82.3405,C
2020-10-09,WS20279,BG3,3,3,3,0,3,3,3,3,3,3,0,0,26.6707,-82.4187,C
2020-10-09,WS20279,BG4,2,2,2,0,2,2,2,2,2,2,0,0,26.632,-82.5587,C
2020-10-09,WS20279,CAL6,3,3,3,0,3,3,3,3,3,3,0,0,25.9418,-82.4822,C
2020-10-09,WS20279,GP5,3,3,3,0,3,3,3,3,3,3,0,0,26.5953,-82.6967,C
2020-10-09,WS20279,RP1,2,2,2,0,2,2,2,2,2,2,0,0,26.5448,-82.218,C
2020-10-09,WS20279,RP2,2,2,2,0,2,2,2,2,2,2,0,0,26.5532,-82.2558,C
2020-10-09,WS20279,RP3,2,2,2,0,2,2,2,2,2,2,0,0,26.5522,-82.329,C
2020-10-09,WS20279,RP4,2,2,2,0,2,2,2,2,2,2,0,0,26.5768,-82.496,C
2020-10-09,WS20279,V1,2,2,2,0,2,2,2,2,2,2,0,0,27.1097,-82.4792,C
2020-10-09,WS20279,V2,2,2,2,0,2,2,2,2,2,2,0,0,27.072,-82.5482,C
2020-10-09,WS20279,V3,2,2,2,0,2,2,2,2,2,2,0,0,27.0322,-82.6142,F
2020-10-09,WS20279,V3,2,2,2,0,2,2,2,2,2,2,0,0,27.0322,-82.6142,C
2020-10-09,WS20279,V4,2,2,2,0,2,2,2,2,2,2,0,0,26.9948,-82.6832,F
2020-10-09,WS20279,V5,3,3,3,0,3,3,3,3,3,3,0,0,26.9565,-82.7503,F
2020-10-09,WS20279,V5,3,3,3,0,3,3,3,3,3,3,0,0,26.9565,-82.7503,C
2020-10-09,WS20279,V6,2,2,2,0,2,2,2,2,2,2,0,0,26.9192,-82.8212,C
2020-10-09,WS20279,V6,2,2,2,0,2,2,2,2,2,2,0,0,26.9192,-82.8212,F
2020-10-09,WS20279,V7,3,3,3,0,3,3,3,3,3,3,0,0,26.879,-82.8873,C
2020-10-09,WS20279,V8,2,2,2,0,2,2,2,2,2,2,0,0,26.8345,-82.9595,C
2020-10-09,WS20279,V9,3,3,3,0,3,3,3,3,3,3,0,0,26.7317,-83.1068,C
2020-10-10,WS20279,AMI1,2,2,2,0,2,2,2,2,2,2,0,0,27.4973,-82.7512,C
2020-10-10,WS20279,AMI2,2,2,2,0,2,2,2,2,2,2,0,0,27.4585,-82.846,C
2020-10-10,WS20279,AMI3,3,3,3,0,3,3,3,3,3,3,0,0,27.4203,-82.9393,C
2020-10-10,WS20279,AMI4,2,2,2,0,2,2,2,2,2,2,0,0,27.3832,-83.0348,C
2020-10-10,WS20279,AMI5,3,3,3,0,3,3,3,3,3,3,0,0,27.3428,-83.1247,C
2020-10-10,WS20279,AMI6,2,2,2,0,2,2,2,2,2,2,0,0,27.3065,-83.2228,C
2020-10-10,WS20279,AMI7,3,3,3,0,3,3,3,3,3,3,0,0,27.265,-83.3103,C
2020-10-10,WS20279,AMI8,2,2,2,0,2,2,2,2,2,2,0,0,27.228,-83.4077,C
2020-10-10,WS20279,AMI9,3,3,3,0,3,3,3,3,3,3,0,0,27.19,-83.5032,C
2020-10-10,WS20279,TB1,2,2,2,0,2,2,2,2,2,2,0,0,27.8013,-82.8818,C
2020-10-10,WS20279,TB10,3,3,3,0,3,3,3,3,3,3,0,0,27.617,-83.4865,C
2020-10-10,WS20279,TB11,3,3,3,0,3,3,3,3,3,3,0,0,27.6202,-83.6802,C
2020-10-10,WS20279,TB2,2,2,2,0,2,2,2,2,2,2,0,0,27.7417,-82.9292,C
2020-10-10,WS20279,TB3,2,2,2,0,2,2,2,2,2,2,0,0,27.6753,-82.9972,C
2020-10-10,WS20279,TB4,3,3,3,0,3,3,3,3,3,3,0,0,27.621,-83.1345,C
2020-10-10,WS20279,TB5,3,3,3,0,3,3,3,3,3,3,0,0,27.6193,-83.2993,C
2020-10-11,WS20279,39,1,1,1,0,1,1,1,1,1,1,0,0,25.7822,-81.4825,F
2020-10-11,WS20279,40,1,1,1,0,1,1,1,1,1,1,0,0,25.7642,-81.513,F
2020-10-11,WS20279,41,2,2,2,0,2,2,2,2,2,2,0,0,25.7347,-81.5738,C
2020-10-11,WS20279,42,1,1,1,0,1,1,1,1,1,1,0,0,25.6568,-81.7137,F
2020-10-11,WS20279,45,2,2,2,0,2,2,2,2,2,2,0,0,25.5847,-81.4707,C
2020-10-11,WS20279,46,1,1,1,0,1,1,1,1,1,1,0,0,25.5833,-81.4102,F
2020-10-11,WS20279,47,1,1,1,0,1,1,1,1,1,1,0,0,25.5832,-81.3712,F
2020-10-11,WS20279,48,1,1,1,0,1,1,1,1,1,1,0,0,25.5837,-81.3352,F
2020-10-11,WS20279,49,1,1,1,0,1,1,1,1,1,1,0,0,25.5833,-81.2918,F
2020-10-11,WS20279,50,1,1,1,0,1,1,1,1,1,1,0,0,25.4533,-81.3488,F
2020-10-11,WS20279,51,1,1,1,0,1,1,1,1,1,1,0,0,25.4528,-81.3045,C
2020-10-11,WS20279,52,1,1,1,0,1,1,1,1,1,1,0,0,25.4538,-81.2578,F
2020-10-11,WS20279,53,1,1,1,0,1,1,1,1,1,1,0,0,25.4527,-81.2338,C
2020-10-11,WS20279,54,1,1,1,0,1,1,1,1,1,1,0,0,25.3433,-81.1517,C
2020-10-11,WS20279,55,1,1,1,0,1,1,1,1,1,1,0,0,25.348,-81.1973,C
2020-10-11,WS20279,56,1,1,1,0,1,1,1,1,1,1,0,0,25.3512,-81.2273,C
2020-10-11,WS20279,57,1,1,1,0,1,1,1,1,1,1,0,0,25.3517,-81.2657,C
2020-10-11,WS20279,57.1,2,2,2,0,2,2,2,2,2,2,0,0,25.3522,-81.3353,C
2020-10-11,WS20279,57.2,2,2,2,0,2,2,2,2,2,2,0,0,25.3513,-81.513,C
2020-10-12,WS20279,57.3,2,2,2,0,2,2,2,2,2,2,0,0,25.3495,-81.6528,C
2020-10-12,WS20279,58,2,2,2,0,2,2,2,2,2,2,0,0,25.1657,-81.6533,C
2020-10-12,WS20279,59,1,1,1,0,1,1,1,1,1,1,0,0,25.1672,-81.4935,F
2020-10-12,WS20279,60,1,1,1,0,1,1,1,1,1,1,0,0,25.1693,-81.3372,C
2020-10-12,WS20279,61,1,1,1,0,1,1,1,1,1,1,0,0,25.1658,-81.2693,F
2020-10-12,WS20279,62,1,1,1,0,1,1,1,1,1,1,0,0,25.166,-81.2387,F
2020-10-12,WS20279,63,1,1,1,0,1,1,1,1,1,1,0,0,25.1662,-81.2005,F
2020-10-12,WS20279,64,1,1,1,0,1,1,1,1,1,1,0,0,25.1652,-81.1657,C
2020-10-12,WS20279,65,1,1,1,0,1,1,1,1,1,1,0,0,25.0998,-81.0983,C
2020-10-12,WS20279,66,1,1,1,0,1,1,1,1,1,1,0,0,25.0618,-81.112,F
2020-10-12,WS20279,67,1,1,1,0,1,1,1,1,1,1,0,0,25.0312,-81.125,F
2020-10-12,WS20279,68,1,1,1,0,1,1,1,1,1,1,0,0,24.931,-81.1667,C
2020-10-12,WS20279,69,1,1,1,0,1,1,1,1,1,1,0,0,24.9295,-81.0983,F
2020-10-12,WS20279,70,1,1,1,0,1,1,1,1,1,1,0,0,24.93,-81.0298,F
2020-12-07,WS20342,1,1,1,1,0,1,1,1,1,1,1,1,1,25.645,-80.1272,F
2020-12-07,WS20342,2,2,2,2,0,2,2,2,2,2,2,2,2,25.6403,-80.1043,C
2020-12-07,WS20342,3,1,1,1,0,1,1,1,1,1,1,1,1,25.6442,-80.0837,F
2020-12-07,WS20342,4,1,1,1,0,1,1,1,1,1,1,1,1,25.1098,-80.3775,F
2020-12-07,WS20342,5,1,1,1,0,1,1,1,1,1,1,1,1,25.093,-80.3542,F
2020-12-07,WS20342,5.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0808,-80.3337,F
2020-12-07,WS20342,EKIN,1,1,1,0,1,1,1,1,1,1,1,1,25.3347,-80.222,F
2020-12-07,WS20342,EKMID,1,1,1,0,1,1,1,1,1,1,1,1,25.3112,-80.1945,F
2020-12-07,WS20342,EKOFF,1,1,1,0,1,1,1,1,1,1,1,1,25.2957,-80.1612,F
2020-12-08,WS20342,10,2,2,2,0,2,2,2,2,2,2,2,2,24.7877,-80.8635,C
2020-12-08,WS20342,11,1,1,1,0,1,1,1,1,1,1,1,1,24.7538,-80.8462,F
2020-12-08,WS20342,13,1,1,1,0,1,1,1,1,1,1,1,1,24.7007,-81.028,F
2020-12-08,WS20342,14,1,1,1,0,1,1,1,1,1,1,1,1,24.6745,-81.0233,F
2020-12-08,WS20342,16,2,2,2,0,2,2,2,2,2,2,2,2,24.6692,-81.2017,C
2020-12-08,WS20342,17,1,1,1,0,1,1,1,1,1,1,1,1,24.6353,-81.1915,F
2020-12-08,WS20342,19,1,1,1,0,1,1,1,1,1,1,1,1,24.6057,-81.4205,F
2020-12-08,WS20342,20,1,1,1,0,1,1,1,1,1,1,1,1,24.5765,-81.4177,F
2020-12-08,WS20342,23,1,1,1,0,1,1,1,1,1,1,1,1,24.487,-81.8282,F
2020-12-08,WS20342,24,1,1,1,0,1,1,1,1,1,1,1,1,24.5347,-81.8285,F
2020-12-08,WS20342,60,2,2,2,0,2,2,2,2,2,2,2,2,25.1648,-81.3362,C
2020-12-08,WS20342,61,1,1,1,0,1,1,1,1,1,1,1,1,25.1672,-81.2717,F
2020-12-08,WS20342,62,1,1,1,0,1,1,1,1,1,1,1,1,25.1668,-81.2343,F
2020-12-08,WS20342,63,1,1,1,0,1,1,1,1,1,1,1,1,25.1663,-81.1977,F
2020-12-08,WS20342,64,1,1,1,0,1,1,1,1,1,1,1,1,25.1657,-81.1595,C
2020-12-08,WS20342,65,1,1,1,0,1,1,1,1,1,1,1,1,25.093,-81.0968,F
2020-12-08,WS20342,66,1,1,1,0,1,1,1,1,1,1,1,1,25.0652,-81.1095,F
2020-12-08,WS20342,67,1,1,1,0,1,1,1,1,1,1,1,1,25.0288,-81.1265,F
2020-12-08,WS20342,68,1,1,1,0,1,1,1,1,1,1,1,1,24.9285,-81.1668,C
2020-12-08,WS20342,7,2,2,2,0,2,2,2,2,2,2,2,2,24.8162,-80.7555,C
2020-12-08,WS20342,8,1,1,1,0,1,1,1,1,1,1,1,1,24.7933,-80.7413,F
2020-12-08,WS20342,UKIN,1,1,1,0,1,1,1,1,1,1,1,1,24.9328,-80.5623,F
2020-12-08,WS20342,UKMID,1,1,1,0,1,1,1,1,1,1,1,1,24.921,-80.5472,F
2020-12-09,WS20342,31,2,2,2,0,2,2,2,2,2,2,2,2,25.7393,-81.9413,C
2020-12-09,WS20342,39,1,1,1,0,1,1,1,1,1,1,1,1,25.7725,-81.493,F
2020-12-09,WS20342,40,1,1,1,0,1,1,1,1,1,1,1,1,25.7577,-81.5228,F
2020-12-09,WS20342,41,2,2,2,0,2,2,2,2,2,2,2,2,25.7285,-81.576,C
2020-12-09,WS20342,42,1,1,1,0,1,1,1,1,1,1,1,1,25.6648,-81.7138,F
2020-12-09,WS20342,46,1,1,1,0,1,1,1,1,1,1,1,1,25.5833,-81.4083,F
2020-12-09,WS20342,47,1,1,1,0,1,1,1,1,1,1,1,1,25.5823,-81.37,C
2020-12-09,WS20342,48,1,1,1,0,1,1,1,1,1,1,1,1,25.582,-81.3275,F
2020-12-09,WS20342,49,1,1,1,0,1,1,1,1,1,1,1,1,25.584,-81.2933,C
2020-12-09,WS20342,50,1,1,1,0,1,1,1,1,1,1,1,1,25.474,-81.341,F
2020-12-09,WS20342,51,2,2,2,0,2,2,2,2,2,2,2,2,25.4507,-81.3092,C
2020-12-09,WS20342,52,1,1,1,0,1,1,1,1,1,1,1,1,25.454,-81.261,F
2020-12-09,WS20342,53,1,1,1,0,1,1,1,1,1,1,1,1,25.4505,-81.2307,C
2020-12-09,WS20342,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3412,-81.1563,C
2020-12-09,WS20342,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3507,-81.1972,C
2020-12-09,WS20342,56,1,1,1,0,1,1,1,1,1,1,1,1,25.3493,-81.2272,C
2020-12-09,WS20342,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3493,-81.2613,C
2020-12-09,WS20342,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3553,-81.338,C
2020-12-09,WS20342,57.2,2,2,2,0,2,2,2,2,2,2,2,2,25.3495,-81.4908,C
2020-12-09,WS20342,57.3,3,3,3,0,3,3,3,3,3,3,3,3,25.3482,-81.6575,C
2020-12-09,WS20342,58,2,2,2,0,2,2,2,2,2,2,2,2,25.1658,-81.6522,C
2020-12-09,WS20342,59,1,1,1,0,1,1,1,1,1,1,1,1,25.1665,-81.4865,F
2020-12-10,WS20342,32,1,1,1,0,1,1,1,1,1,1,1,1,25.8723,-81.8392,F
2020-12-10,WS20342,33,2,2,2,0,2,2,2,2,2,2,2,2,25.9113,-81.7998,C
2020-12-10,WS20342,34,1,1,1,0,1,1,1,1,1,1,1,1,25.9492,-81.769,F
2020-12-10,WS20342,BG1,2,2,2,0,2,2,2,2,2,2,2,2,26.7215,-82.2463,C
2020-12-10,WS20342,BG2,2,2,2,0,2,2,2,2,2,2,2,2,26.6885,-82.34,C
2020-12-10,WS20342,BG3,2,2,2,0,2,2,2,2,2,2,2,2,26.6697,-82.4152,C
2020-12-10,WS20342,BG4,2,2,2,0,2,2,2,2,2,2,2,2,26.6307,-82.5547,C
2020-12-10,WS20342,CAL1,1,1,1,0,1,1,1,1,1,1,1,1,26.4263,-81.9588,C
2020-12-10,WS20342,CAL2,2,2,2,0,2,2,2,2,2,2,2,2,26.3838,-81.9997,C
2020-12-10,WS20342,CAL3,2,2,2,0,2,2,2,2,2,2,2,2,26.3423,-82.045,C
2020-12-10,WS20342,CAL4,2,2,2,0,2,2,2,2,2,2,2,2,26.2533,-82.1367,C
2020-12-10,WS20342,CAL5,2,2,2,0,2,2,2,2,2,2,2,2,26.181,-82.218,C
2020-12-10,WS20342,GP5,2,2,2,0,2,2,2,2,2,2,2,2,26.596,-82.6983,C
2020-12-10,WS20342,RP1,1,1,1,0,1,1,1,1,1,1,1,1,26.5477,-82.2168,C
2020-12-10,WS20342,RP2,2,2,2,0,2,2,2,2,2,2,2,2,26.5532,-82.2563,C
2020-12-10,WS20342,RP3,2,2,2,0,2,2,2,2,2,2,2,2,26.5515,-82.3328,C
2020-12-10,WS20342,RP4,2,2,2,0,2,2,2,2,2,2,2,2,26.5777,-82.496,C
2020-12-10,WS20342,V1,2,2,2,0,2,2,2,2,2,2,2,2,27.111,-82.4782,C
2020-12-11,WS20342,AMI1,1,1,1,0,1,1,1,1,1,1,1,1,27.4968,-82.7512,C
2020-12-11,WS20342,AMI2,2,2,2,0,2,2,2,2,2,2,2,2,27.4593,-82.843,C
2020-12-11,WS20342,AMI3,2,2,2,0,2,2,2,2,2,2,2,2,27.4188,-82.9395,C
2020-12-11,WS20342,AMI4,2,2,2,0,2,2,2,2,2,2,2,2,27.3845,-83.0312,C
2020-12-11,WS20342,AMI5,2,2,2,0,2,2,2,2,2,2,2,2,27.343,-83.128,C
2020-12-11,WS20342,AMI6,2,2,2,0,2,2,2,2,2,2,2,2,27.3068,-83.2232,C
2020-12-11,WS20342,AMI7,2,2,2,0,2,2,2,2,2,2,2,2,27.2698,-83.323,C
2020-12-11,WS20342,AMI8,2,2,2,0,2,2,2,2,2,2,2,2,27.2262,-83.4113,C
2020-12-11,WS20342,AMI9,2,2,2,0,2,2,2,2,2,2,2,2,27.1908,-83.5028,C
2020-12-11,WS20342,TB1,2,2,2,0,2,2,2,2,2,2,2,2,27.8013,-82.882,C
2020-12-11,WS20342,TB2,2,2,2,0,2,2,2,2,2,2,2,2,27.7377,-82.93,C
2020-12-11,WS20342,V2,2,2,2,0,2,2,2,2,2,2,2,2,27.0733,-82.5445,C
2020-12-11,WS20342,V3,2,2,2,0,2,2,2,2,2,2,2,2,27.0347,-82.6147,C
2020-12-11,WS20342,V4,2,2,2,0,2,2,2,2,2,2,2,2,26.993,-82.6837,C
2020-12-11,WS20342,V5,2,2,2,0,2,2,2,2,2,2,2,2,26.9548,-82.7502,C
2020-12-11,WS20342,V6,2,2,2,0,2,2,2,2,2,2,2,2,26.9162,-82.8215,C
2020-12-11,WS20342,V7,2,2,2,0,2,2,2,2,2,2,2,2,26.8773,-82.8898,C
2020-12-11,WS20342,V8,2,2,2,0,2,2,2,2,2,2,2,2,26.8307,-82.9573,C
2020-12-11,WS20342,V9,2,2,2,0,2,2,2,2,2,2,2,2,26.7313,-83.1073,C
2020-12-12,WS20342,30,2,2,2,0,2,2,2,2,2,2,2,2,25.3995,-82.2207,C
2020-12-12,WS20342,30.5,1,1,1,0,1,1,1,1,1,1,1,1,25.5737,-82.077,F
2020-12-12,WS20342,CAL6,2,2,2,0,2,2,2,2,2,2,2,2,25.938,-82.4833,C
2020-12-12,WS20342,TB3,2,2,2,0,2,2,2,2,2,2,2,2,27.6725,-83.0008,C
2020-12-12,WS20342,TB4,2,2,2,0,2,2,2,2,2,2,2,2,27.6172,-83.137,C
2020-12-12,WS20342,TB5,2,2,2,0,2,2,2,2,2,2,2,2,27.616,-83.2997,C
2020-12-13,WS20342,12,2,2,2,0,2,2,2,2,2,2,2,2,24.7153,-80.8287,C
2020-12-13,WS20342,15,2,2,2,0,2,2,2,2,2,2,2,2,24.6435,-81.0162,C
2020-12-13,WS20342,15.5,2,2,2,0,2,2,2,2,2,2,2,2,24.5918,-80.9917,C
2020-12-13,WS20342,18,2,2,2,0,2,2,2,2,2,2,2,2,24.599,-81.1852,C
2020-12-13,WS20342,21.5,1,1,1,0,1,1,1,1,1,1,1,1,24.4827,-81.3947,F
2020-12-13,WS20342,21LK,2,2,2,0,2,2,2,2,2,2,2,2,24.5353,-81.413,C
2020-12-13,WS20342,22,1,1,1,0,1,1,1,1,1,1,1,1,24.4548,-81.828,F
2020-12-13,WS20342,6,1,1,1,0,1,1,1,1,1,1,1,1,25.0637,-80.3133,F
2020-12-13,WS20342,6.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0535,-80.2938,F
2020-12-13,WS20342,9,1,1,1,0,1,1,1,1,1,1,1,1,24.762,-80.7233,F
2020-12-13,WS20342,9.5,1,1,1,0,1,1,1,1,1,1,1,1,24.7183,-80.6902,F
2020-12-13,WS20342,KW1,2,2,2,0,2,2,2,2,2,2,2,2,24.6527,-81.9037,C
2020-12-13,WS20342,KW2,2,2,2,0,2,2,2,2,2,2,2,2,24.7272,-81.9153,C
2020-12-13,WS20342,KW3,1,1,1,0,1,1,1,1,1,1,1,1,24.8247,-81.96,F
2020-12-13,WS20342,KW4,2,2,2,0,2,2,2,2,2,2,2,2,25.0133,-82.0408,C
2020-12-13,WS20342,MR,2,2,2,0,2,2,2,2,2,2,2,2,25.0048,-80.3698,C
2020-12-13,WS20342,UKOFF,1,1,1,0,1,1,1,1,1,1,1,1,24.896,-80.5307,F
2020-12-13,WS20342,WS,2,2,2,0,2,2,2,2,2,2,2,2,24.4775,-81.7172,C
2021-02-01,WS21032,1,1,1,1,0,1,1,1,1,1,1,1,1,25.645,-80.1288,F
2021-02-01,WS21032,2,1,1,1,0,1,1,1,1,1,1,1,1,25.6418,-80.1055,F
2021-02-01,WS21032,3,1,1,1,0,1,1,1,1,1,1,1,1,25.643,-80.0847,F
2021-02-01,WS21032,4,1,1,1,0,1,1,1,1,1,1,1,1,25.1072,-80.38,F
2021-02-01,WS21032,5,1,1,1,0,1,1,1,1,1,1,1,1,25.0948,-80.3577,F
2021-02-01,WS21032,EKIN,1,1,1,0,1,1,1,1,1,1,1,1,25.3345,-80.2238,F
2021-02-01,WS21032,EKMID,1,1,1,0,1,1,1,1,1,1,1,1,25.3148,-80.1945,F
2021-02-01,WS21032,EKOFF,1,1,1,0,1,1,1,1,1,1,1,1,25.2953,-80.1637,F
2021-02-01,WS21032,UKIN,1,1,1,0,1,1,1,1,1,1,1,1,24.9343,-80.5638,F
2021-02-01,WS21032,UKMID,1,1,1,0,1,1,1,1,1,1,1,1,24.9215,-80.547,F
2021-02-01,WS21032,UKOFF,1,1,1,0,1,1,1,1,1,1,1,1,24.8998,-80.53,F
2021-02-02,WS21032,10,1,1,1,0,1,1,1,1,1,1,1,1,24.7872,-80.8597,F
2021-02-02,WS21032,11,1,1,1,0,1,1,1,1,1,1,1,1,24.7533,-80.8445,F
2021-02-02,WS21032,13,1,1,1,0,1,1,1,1,1,1,1,1,24.7015,-81.028,F
2021-02-02,WS21032,14,1,1,1,0,1,1,1,1,1,1,1,1,24.675,-81.0243,F
2021-02-02,WS21032,16,1,1,1,0,1,1,1,1,1,1,1,1,24.6697,-81.2015,F
2021-02-02,WS21032,17,1,1,1,0,1,1,1,1,1,1,1,1,24.6355,-81.1943,F
2021-02-02,WS21032,19,1,1,1,0,1,1,1,1,1,1,1,1,24.6088,-81.4193,F
2021-02-02,WS21032,20,1,1,1,0,1,1,1,1,1,1,1,1,24.5778,-81.4185,F
2021-02-02,WS21032,59,1,1,1,0,1,1,1,1,1,1,1,1,25.1653,-81.4863,F
2021-02-02,WS21032,60,1,1,1,0,1,1,1,1,1,1,1,1,25.1653,-81.3365,C
2021-02-02,WS21032,61,1,1,1,0,1,1,1,1,1,1,1,1,25.1665,-81.2737,F
2021-02-02,WS21032,62,1,1,1,0,1,1,1,1,1,1,1,1,25.1663,-81.2357,F
2021-02-02,WS21032,63,1,1,1,0,1,1,1,1,1,1,1,1,25.1658,-81.1983,F
2021-02-02,WS21032,64,1,1,1,0,1,1,1,1,1,1,1,1,25.1658,-81.1647,C
2021-02-02,WS21032,65,1,1,1,0,1,1,1,1,1,1,1,1,25.0997,-81.0922,C
2021-02-02,WS21032,66,1,1,1,0,1,1,1,1,1,1,1,1,25.0677,-81.1083,F
2021-02-02,WS21032,67,1,1,1,0,1,1,1,1,1,1,1,1,25.0307,-81.127,F
2021-02-02,WS21032,68,1,1,1,0,1,1,1,1,1,1,1,1,24.9287,-81.1663,C
2021-02-02,WS21032,69,1,1,1,0,1,1,1,1,1,1,1,1,24.931,-81.0953,F
2021-02-02,WS21032,7,1,1,1,0,1,1,1,1,1,1,1,1,24.8175,-80.755,F
2021-02-02,WS21032,70,1,1,1,0,1,1,1,1,1,1,1,1,24.9292,-81.0252,F
2021-02-02,WS21032,8,1,1,1,0,1,1,1,1,1,1,1,1,24.7943,-80.742,F
2021-02-03,WS21032,31,2,2,2,0,2,2,2,2,2,2,2,2,25.7412,-81.9412,C
2021-02-03,WS21032,32,1,1,1,0,1,1,1,1,1,1,1,1,25.871,-81.8358,F
2021-02-03,WS21032,33,2,2,2,0,2,2,2,2,2,2,2,2,25.9122,-81.7997,C
2021-02-03,WS21032,34,1,1,1,0,1,1,1,1,1,1,1,1,25.9487,-81.768,F
2021-02-03,WS21032,39,1,1,1,0,1,1,1,1,1,1,1,1,25.7728,-81.4913,F
2021-02-03,WS21032,40,1,1,1,0,1,1,1,1,1,1,1,1,25.7582,-81.5232,F
2021-02-03,WS21032,41,1,1,1,0,1,1,1,1,1,1,1,1,25.7313,-81.5748,C
2021-02-03,WS21032,42,1,1,1,0,1,1,1,1,1,1,1,1,25.6547,-81.7175,F
2021-02-03,WS21032,45,1,1,1,0,1,1,1,1,1,1,1,1,25.5813,-81.47,C
2021-02-03,WS21032,46,1,1,1,0,1,1,1,1,1,1,1,1,25.5832,-81.4083,F
2021-02-03,WS21032,47,1,1,1,0,1,1,1,1,1,1,1,1,25.583,-81.3693,C
2021-02-03,WS21032,48,1,1,1,0,1,1,1,1,1,1,1,1,25.5838,-81.3287,F
2021-02-03,WS21032,49,1,1,1,0,1,1,1,1,1,1,1,1,25.5822,-81.2917,C
2021-02-03,WS21032,50,1,1,1,0,1,1,1,1,1,1,1,1,25.4533,-81.3498,F
2021-02-03,WS21032,51,1,1,1,0,1,1,1,1,1,1,1,1,25.453,-81.3097,C
